Código da Instituição,Nome da Instituição,Categoria Administrativa,Organização Acadêmica,Código do Curso de Graduação,Nome do Curso de Graduação,Código da Região Geográfica do Curso,Código da Unidade Federativa do Curso,Código do Município do Curso,Grau Acadêmico,Modalidade de Ensino,Código da área do Curso segundo a classificação CINE BRASIL,Nome da área do Curso segundo a classificação CINE BRASIL,Código da Grande Área do Curso segundo a classificação CINE BRASIL,Nome da Grande Área do Curso segundo a classificação CINE BRASIL,Ano de Ingresso,Ano de Referência,Prazo de Integralização em Anos,Ano de Integralização do Curso,Prazo de Acompanhamento do Curso em anos,Ano Máximo de Acompanhamento do Curso,Quantidade de Ingressantes no Curso,Quantidade de Permanência no Curso no ano de referência,Quantidade de Concluintes no Curso no ano de referência,Quantidade de Desistência no Curso no ano de referência,Quantidade de Falecimentos no Curso no ano de referência,Indicadores de Trajetória,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Taxa de Permanência - TAP,Taxa de Conclusão Acumulada - TCA,Taxa de Desistência Acumulada - TDA,Taxa de Conclusão Anual - TCAN,Taxa de Desistência Anual - TADA
CO_IES,NO_IES,TP_CATEGORIA_ADMINISTRATIVA,TP_ORGANIZACAO_ACADEMICA,CO_CURSO,NO_CURSO,CO_REGIAO,CO_UF,CO_MUNICIPIO,TP_GRAU_ACADEMICO,TP_MODALIDADE_ENSINO,CO_CINE_ROTULO,NO_CINE_ROTULO,CO_CINE_AREA_GERAL,NO_CINE_AREA_GERAL,NU_ANO_INGRESSO,NU_ANO_REFERENCIA,NU_PRAZO_INTEGRALIZACAO,NU_ANO_INTEGRALIZACAO,NU_PRAZO_ACOMPANHAMENTO,NU_ANO_MAXIMO_ACOMPANHAMENTO,QT_INGRESSANTE,QT_PERMANENCIA,QT_CONCLUINTE,QT_DESISTENCIA,QT_FALECIDO,TAP,TCA,TDA,TCAN,TADA
3252,FACULDADE QUIRINÓPOLIS,4,3,1305115,ENGENHARIA CIVIL,5,52,5218508,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,13,2,7,1,0,"15,4","53,8","30,8","53,8","7,7"
3268,FACULDADE MADRE THAIS,4,3,1186922,ENGENHARIA CIVIL,2,29,2913606,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,43,34,0,9,0,"79,1","0,0","20,9","0,0","20,9"
3268,FACULDADE MADRE THAIS,4,3,1186922,ENGENHARIA CIVIL,2,29,2913606,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,43,29,1,4,0,"67,4","2,3","30,2","2,3","9,3"
3268,FACULDADE MADRE THAIS,4,3,1186922,ENGENHARIA CIVIL,2,29,2913606,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,43,16,3,10,0,"37,2","9,3","53,5","7,0","23,3"
3268,FACULDADE MADRE THAIS,4,3,1186922,ENGENHARIA CIVIL,2,29,2913606,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,43,13,1,2,0,"30,2","11,6","58,1","2,3","4,7"
3268,FACULDADE MADRE THAIS,4,3,1186922,ENGENHARIA CIVIL,2,29,2913606,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,43,0,0,13,0,"0,0","11,6","88,4","0,0","30,2"
3268,FACULDADE MADRE THAIS,4,3,1330714,ENGENHARIA ELÉTRICA,2,29,2913606,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,26,23,0,3,0,"88,5","0,0","11,5","0,0","11,5"
3268,FACULDADE MADRE THAIS,4,3,1330714,ENGENHARIA ELÉTRICA,2,29,2913606,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,26,22,0,1,0,"84,6","0,0","15,4","0,0","3,8"
3268,FACULDADE MADRE THAIS,4,3,1330714,ENGENHARIA ELÉTRICA,2,29,2913606,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,26,14,0,8,0,"53,8","0,0","46,2","0,0","30,8"
3268,FACULDADE MADRE THAIS,4,3,1330714,ENGENHARIA ELÉTRICA,2,29,2913606,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,26,13,0,1,0,"50,0","0,0","50,0","0,0","3,8"
3268,FACULDADE MADRE THAIS,4,3,1330714,ENGENHARIA ELÉTRICA,2,29,2913606,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,26,9,2,2,0,"34,6","7,7","57,7","7,7","7,7"
3279,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUDESTE DE MINAS GERAIS",1,4,123613,ENGENHARIA MECATRÔNICA,3,31,3136702,1,1,0714E09,Engenharia mecatrônica,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,65,59,0,6,0,"90,8","0,0","9,2","0,0","9,2"
3279,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUDESTE DE MINAS GERAIS",1,4,123613,ENGENHARIA MECATRÔNICA,3,31,3136702,1,1,0714E09,Engenharia mecatrônica,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,65,49,0,10,0,"75,4","0,0","24,6","0,0","15,4"
3279,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUDESTE DE MINAS GERAIS",1,4,123613,ENGENHARIA MECATRÔNICA,3,31,3136702,1,1,0714E09,Engenharia mecatrônica,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,65,39,0,10,0,"60,0","0,0","40,0","0,0","15,4"
3279,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUDESTE DE MINAS GERAIS",1,4,123613,ENGENHARIA MECATRÔNICA,3,31,3136702,1,1,0714E09,Engenharia mecatrônica,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,65,34,1,4,0,"52,3","1,5","46,2","1,5","6,2"
3279,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUDESTE DE MINAS GERAIS",1,4,123613,ENGENHARIA MECATRÔNICA,3,31,3136702,1,1,0714E09,Engenharia mecatrônica,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,65,32,1,1,0,"49,2","3,1","47,7","1,5","1,5"
3294,CENTRO UNIVERSITÁRIO FAVENI,4,2,1283796,ENGENHARIA DE PRODUÇÃO,3,35,3518800,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,15,14,0,1,0,"93,3","0,0","6,7","0,0","6,7"
3294,CENTRO UNIVERSITÁRIO FAVENI,4,2,1283796,ENGENHARIA DE PRODUÇÃO,3,35,3518800,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,15,0,0,14,0,"0,0","0,0","100,0","0,0","93,3"
3294,CENTRO UNIVERSITÁRIO FAVENI,4,2,1283796,ENGENHARIA DE PRODUÇÃO,3,35,3518800,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,15,0,0,0,0,"0,0","0,0","100,0","0,0","0,0"
3294,CENTRO UNIVERSITÁRIO FAVENI,4,2,1283796,ENGENHARIA DE PRODUÇÃO,3,35,3518800,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,15,0,0,0,0,"0,0","0,0","100,0","0,0","0,0"
3294,CENTRO UNIVERSITÁRIO FAVENI,4,2,1283796,ENGENHARIA DE PRODUÇÃO,3,35,3518800,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,15,0,0,0,0,"0,0","0,0","100,0","0,0","0,0"
3304,CENTRO UNIVERSITÁRIO DE PATOS,4,2,1303848,ENGENHARIA CIVIL,2,25,2510808,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,50,38,0,12,0,"76,0","0,0","24,0","0,0","24,0"
3304,CENTRO UNIVERSITÁRIO DE PATOS,4,2,1303848,ENGENHARIA CIVIL,2,25,2510808,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,50,31,0,7,0,"62,0","0,0","38,0","0,0","14,0"
3304,CENTRO UNIVERSITÁRIO DE PATOS,4,2,1303848,ENGENHARIA CIVIL,2,25,2510808,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,50,27,0,4,0,"54,0","0,0","46,0","0,0","8,0"
3304,CENTRO UNIVERSITÁRIO DE PATOS,4,2,1303848,ENGENHARIA CIVIL,2,25,2510808,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,50,22,0,4,1,"44,9","0,0","55,1","0,0","8,2"
3304,CENTRO UNIVERSITÁRIO DE PATOS,4,2,1303848,ENGENHARIA CIVIL,2,25,2510808,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,50,10,12,0,0,"20,4","24,5","55,1","24,5","0,0"
3308,FACULDADE ENGENHEIRO SALVADOR ARENA,5,3,1204314,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,3,35,3548708,1,1,0714E05,Engenharia de controle e automação,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,81,76,0,5,0,"93,8","0,0","6,2","0,0","6,2"
3308,FACULDADE ENGENHEIRO SALVADOR ARENA,5,3,1204314,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,3,35,3548708,1,1,0714E05,Engenharia de controle e automação,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,81,72,0,4,0,"88,9","0,0","11,1","0,0","4,9"
3308,FACULDADE ENGENHEIRO SALVADOR ARENA,5,3,1204314,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,3,35,3548708,1,1,0714E05,Engenharia de controle e automação,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,81,71,0,1,0,"87,7","0,0","12,3","0,0","1,2"
3308,FACULDADE ENGENHEIRO SALVADOR ARENA,5,3,1204314,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,3,35,3548708,1,1,0714E05,Engenharia de controle e automação,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,81,70,0,1,0,"86,4","0,0","13,6","0,0","1,2"
3308,FACULDADE ENGENHEIRO SALVADOR ARENA,5,3,1204314,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,3,35,3548708,1,1,0714E05,Engenharia de controle e automação,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,81,63,7,0,0,"77,8","8,6","13,6","8,6","0,0"
3308,FACULDADE ENGENHEIRO SALVADOR ARENA,5,3,1204315,ENGENHARIA DE COMPUTAÇÃO,3,35,3548708,1,1,0714E04,Engenharia de computação (DCN Engenharia),07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,82,76,0,6,0,"92,7","0,0","7,3","0,0","7,3"
3308,FACULDADE ENGENHEIRO SALVADOR ARENA,5,3,1204315,ENGENHARIA DE COMPUTAÇÃO,3,35,3548708,1,1,0714E04,Engenharia de computação (DCN Engenharia),07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,82,71,0,5,0,"86,6","0,0","13,4","0,0","6,1"
3308,FACULDADE ENGENHEIRO SALVADOR ARENA,5,3,1204315,ENGENHARIA DE COMPUTAÇÃO,3,35,3548708,1,1,0714E04,Engenharia de computação (DCN Engenharia),07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,82,70,0,1,0,"85,4","0,0","14,6","0,0","1,2"
3308,FACULDADE ENGENHEIRO SALVADOR ARENA,5,3,1204315,ENGENHARIA DE COMPUTAÇÃO,3,35,3548708,1,1,0714E04,Engenharia de computação (DCN Engenharia),07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,82,70,0,0,0,"85,4","0,0","14,6","0,0","0,0"
3308,FACULDADE ENGENHEIRO SALVADOR ARENA,5,3,1204315,ENGENHARIA DE COMPUTAÇÃO,3,35,3548708,1,1,0714E04,Engenharia de computação (DCN Engenharia),07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,82,63,6,1,0,"76,8","7,3","15,9","7,3","1,2"
3319,Instituto Universitário Una de Catalão,4,3,1133256,ENGENHARIA DE PRODUÇÃO,5,52,5205109,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,38,30,1,7,0,"78,9","2,6","18,4","2,6","18,4"
3319,Instituto Universitário Una de Catalão,4,3,1133256,ENGENHARIA DE PRODUÇÃO,5,52,5205109,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,38,12,1,17,0,"31,6","5,3","63,2","2,6","44,7"
3319,Instituto Universitário Una de Catalão,4,3,1133256,ENGENHARIA DE PRODUÇÃO,5,52,5205109,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,38,12,0,0,0,"31,6","5,3","63,2","0,0","0,0"
3319,Instituto Universitário Una de Catalão,4,3,1133256,ENGENHARIA DE PRODUÇÃO,5,52,5205109,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,38,10,1,1,0,"26,3","7,9","65,8","2,6","2,6"
3319,Instituto Universitário Una de Catalão,4,3,1133256,ENGENHARIA DE PRODUÇÃO,5,52,5205109,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,38,3,5,2,0,"7,9","21,1","71,1","13,2","5,3"
3319,Instituto Universitário Una de Catalão,4,3,1259420,ENGENHARIA CIVIL,5,52,5205109,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,76,66,0,10,0,"86,8","0,0","13,2","0,0","13,2"
3319,Instituto Universitário Una de Catalão,4,3,1259420,ENGENHARIA CIVIL,5,52,5205109,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,76,44,0,22,0,"57,9","0,0","42,1","0,0","28,9"
3319,Instituto Universitário Una de Catalão,4,3,1259420,ENGENHARIA CIVIL,5,52,5205109,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,76,40,1,3,0,"52,6","1,3","46,1","1,3","3,9"
3319,Instituto Universitário Una de Catalão,4,3,1259420,ENGENHARIA CIVIL,5,52,5205109,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,76,30,7,3,0,"39,5","10,5","50,0","9,2","3,9"
3319,Instituto Universitário Una de Catalão,4,3,1259420,ENGENHARIA CIVIL,5,52,5205109,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,76,7,19,4,0,"9,2","35,5","55,3","25,0","5,3"
3319,Instituto Universitário Una de Catalão,4,3,1262463,ENGENHARIA CIVIL,5,52,5205109,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,53,39,0,14,0,"73,6","0,0","26,4","0,0","26,4"
3319,Instituto Universitário Una de Catalão,4,3,1262463,ENGENHARIA CIVIL,5,52,5205109,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,53,33,0,6,0,"62,3","0,0","37,7","0,0","11,3"
3319,Instituto Universitário Una de Catalão,4,3,1262463,ENGENHARIA CIVIL,5,52,5205109,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,53,25,0,8,0,"47,2","0,0","52,8","0,0","15,1"
3319,Instituto Universitário Una de Catalão,4,3,1262463,ENGENHARIA CIVIL,5,52,5205109,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,53,8,0,17,0,"15,1","0,0","84,9","0,0","32,1"
3319,Instituto Universitário Una de Catalão,4,3,1262463,ENGENHARIA CIVIL,5,52,5205109,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,53,0,0,8,0,"0,0","0,0","100,0","0,0","15,1"
3319,Instituto Universitário Una de Catalão,4,3,1262844,ENGENHARIA DE PRODUÇÃO,5,52,5205109,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,38,28,0,10,0,"73,7","0,0","26,3","0,0","26,3"
3319,Instituto Universitário Una de Catalão,4,3,1262844,ENGENHARIA DE PRODUÇÃO,5,52,5205109,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,38,25,0,3,0,"65,8","0,0","34,2","0,0","7,9"
3319,Instituto Universitário Una de Catalão,4,3,1262844,ENGENHARIA DE PRODUÇÃO,5,52,5205109,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,38,14,0,11,0,"36,8","0,0","63,2","0,0","28,9"
3319,Instituto Universitário Una de Catalão,4,3,1262844,ENGENHARIA DE PRODUÇÃO,5,52,5205109,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,38,1,0,13,0,"2,6","0,0","97,4","0,0","34,2"
3319,Instituto Universitário Una de Catalão,4,3,1262844,ENGENHARIA DE PRODUÇÃO,5,52,5205109,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,38,0,0,1,0,"0,0","0,0","100,0","0,0","2,6"
3319,Instituto Universitário Una de Catalão,4,3,1262845,ENGENHARIA ELÉTRICA,5,52,5205109,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,48,37,0,11,0,"77,1","0,0","22,9","0,0","22,9"
3319,Instituto Universitário Una de Catalão,4,3,1262845,ENGENHARIA ELÉTRICA,5,52,5205109,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,48,34,0,3,0,"70,8","0,0","29,2","0,0","6,3"
3319,Instituto Universitário Una de Catalão,4,3,1262845,ENGENHARIA ELÉTRICA,5,52,5205109,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,48,29,0,5,0,"60,4","0,0","39,6","0,0","10,4"
3319,Instituto Universitário Una de Catalão,4,3,1262845,ENGENHARIA ELÉTRICA,5,52,5205109,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,48,9,0,20,0,"18,8","0,0","81,3","0,0","41,7"
3319,Instituto Universitário Una de Catalão,4,3,1262845,ENGENHARIA ELÉTRICA,5,52,5205109,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,48,0,0,9,0,"0,0","0,0","100,0","0,0","18,8"
3319,Instituto Universitário Una de Catalão,4,3,1262848,ENGENHARIA MECÂNICA,5,52,5205109,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,85,66,0,19,0,"77,6","0,0","22,4","0,0","22,4"
3319,Instituto Universitário Una de Catalão,4,3,1262848,ENGENHARIA MECÂNICA,5,52,5205109,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,85,59,0,7,0,"69,4","0,0","30,6","0,0","8,2"
3319,Instituto Universitário Una de Catalão,4,3,1262848,ENGENHARIA MECÂNICA,5,52,5205109,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,85,50,0,9,0,"58,8","0,0","41,2","0,0","10,6"
3319,Instituto Universitário Una de Catalão,4,3,1262848,ENGENHARIA MECÂNICA,5,52,5205109,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,85,19,0,31,0,"22,4","0,0","77,6","0,0","36,5"
3319,Instituto Universitário Una de Catalão,4,3,1262848,ENGENHARIA MECÂNICA,5,52,5205109,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,85,0,0,19,0,"0,0","0,0","100,0","0,0","22,4"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,119335,ENGENHARIA DE COMPUTAÇÃO,4,43,4305108,1,1,0714E04,Engenharia de computação (DCN Engenharia),07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,30,27,0,3,0,"90,0","0,0","10,0","0,0","10,0"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,119335,ENGENHARIA DE COMPUTAÇÃO,4,43,4305108,1,1,0714E04,Engenharia de computação (DCN Engenharia),07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,30,24,0,3,0,"80,0","0,0","20,0","0,0","10,0"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,119335,ENGENHARIA DE COMPUTAÇÃO,4,43,4305108,1,1,0714E04,Engenharia de computação (DCN Engenharia),07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,30,22,0,2,0,"73,3","0,0","26,7","0,0","6,7"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,119335,ENGENHARIA DE COMPUTAÇÃO,4,43,4305108,1,1,0714E04,Engenharia de computação (DCN Engenharia),07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,30,19,0,3,0,"63,3","0,0","36,7","0,0","10,0"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,119335,ENGENHARIA DE COMPUTAÇÃO,4,43,4305108,1,1,0714E04,Engenharia de computação (DCN Engenharia),07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,30,8,0,11,0,"26,7","0,0","73,3","0,0","36,7"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,119339,ENGENHARIA DE PRODUÇÃO,4,43,4305108,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,28,24,0,4,0,"85,7","0,0","14,3","0,0","14,3"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,119339,ENGENHARIA DE PRODUÇÃO,4,43,4305108,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,28,13,0,11,0,"46,4","0,0","53,6","0,0","39,3"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,119339,ENGENHARIA DE PRODUÇÃO,4,43,4305108,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,28,11,0,2,0,"39,3","0,0","60,7","0,0","7,1"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,119339,ENGENHARIA DE PRODUÇÃO,4,43,4305108,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,28,4,0,7,0,"14,3","0,0","85,7","0,0","25,0"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,119339,ENGENHARIA DE PRODUÇÃO,4,43,4305108,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,28,3,0,1,0,"10,7","0,0","89,3","0,0","3,6"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,1108433,ENGENHARIA MECÂNICA,4,43,4305108,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,46,44,0,2,0,"95,7","0,0","4,3","0,0","4,3"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,1108433,ENGENHARIA MECÂNICA,4,43,4305108,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,46,35,0,9,0,"76,1","0,0","23,9","0,0","19,6"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,1108433,ENGENHARIA MECÂNICA,4,43,4305108,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,46,31,0,4,0,"67,4","0,0","32,6","0,0","8,7"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,1108433,ENGENHARIA MECÂNICA,4,43,4305108,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,46,23,0,8,0,"50,0","0,0","50,0","0,0","17,4"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,1108433,ENGENHARIA MECÂNICA,4,43,4305108,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,46,8,0,15,0,"17,4","0,0","82,6","0,0","32,6"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,1108450,ENGENHARIA CIVIL,4,43,4305108,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,20,19,0,1,0,"95,0","0,0","5,0","0,0","5,0"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,1108450,ENGENHARIA CIVIL,4,43,4305108,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,20,14,0,5,0,"70,0","0,0","30,0","0,0","25,0"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,1108450,ENGENHARIA CIVIL,4,43,4305108,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,20,11,0,3,0,"55,0","0,0","45,0","0,0","15,0"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,1108450,ENGENHARIA CIVIL,4,43,4305108,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,20,7,0,4,0,"35,0","0,0","65,0","0,0","20,0"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,1108450,ENGENHARIA CIVIL,4,43,4305108,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,20,4,0,3,0,"20,0","0,0","80,0","0,0","15,0"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,1154623,ENGENHARIA ELÉTRICA,4,43,4305108,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,22,21,0,1,0,"95,5","0,0","4,5","0,0","4,5"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,1154623,ENGENHARIA ELÉTRICA,4,43,4305108,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,22,18,0,3,0,"81,8","0,0","18,2","0,0","13,6"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,1154623,ENGENHARIA ELÉTRICA,4,43,4305108,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,22,15,0,3,0,"68,2","0,0","31,8","0,0","13,6"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,1154623,ENGENHARIA ELÉTRICA,4,43,4305108,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,22,11,0,4,0,"50,0","0,0","50,0","0,0","18,2"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,1154623,ENGENHARIA ELÉTRICA,4,43,4305108,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,22,8,0,3,0,"36,4","0,0","63,6","0,0","13,6"
